INFORMATION TYPE,DATE,PERIOD,USEP ($/MWh),LCP ($/MWh),DEMAND (MW),SOLAR(MW),TCL (MW),RUSEP ($/MWh),MAP ($/MWh),MAPT ($/MWh),TPC Applied
USEP,06-Jun-2025,38,125.23,0.0,7329.83,49.11,0.0,125.23,133.19,458.33,No
USEP,06-Jun-2025,39,126.36,0.0,7401.095,2.52,0.0,126.36,133.19,458.33,No
USEP,06-Jun-2025,40,136.91,0.0,7421.676,0.0,0.0,136.91,133.48,458.33,No
USEP,06-Jun-2025,41,142.15,0.0,7412.79,0.0,0.0,142.15,133.83,458.33,No
USEP,06-Jun-2025,42,136.32,0.0,7380.708,0.0,0.0,136.32,130.83,458.33,No
USEP,06-Jun-2025,43,126.35,0.0,7304.424,0.0,0.0,126.35,129.11,458.33,No
USEP,06-Jun-2025,44,124.2,0.0,7178.345,0.0,0.0,124.2,127.65,458.33,No
USEP,06-Jun-2025,45,124.22,0.0,7042.39,0.0,0.0,124.22,126.06,458.33,No
USEP,06-Jun-2025,46,123.3,0.0,6915.755,0.0,0.0,123.3,124.63,458.33,No
USEP,06-Jun-2025,47,119.66,0.0,6791.167,0.0,0.0,119.66,123.32,458.33,No
USEP,06-Jun-2025,48,123.16,0.0,6605.806,0.0,0.0,123.16,121.89,458.33,No
USEP,07-Jun-2025,1,114.73,0.0,6418.561,0.0,0.0,114.73,120.10,458.33,No
USEP,07-Jun-2025,2,105.49,0.0,6317.814,0.0,0.0,105.49,118.31,458.33,No
USEP,07-Jun-2025,3,122.88,0.0,6304.012,0.0,0.0,122.88,118.16,458.33,No
USEP,07-Jun-2025,4,115.71,0.0,6245.138,0.0,0.0,115.71,117.99,458.33,No
USEP,07-Jun-2025,5,106.85,0.0,6170.275,0.0,0.0,106.85,117.63,458.33,No
USEP,07-Jun-2025,6,106.85,0.0,6110.958,0.0,0.0,106.85,117.30,458.33,No
USEP,07-Jun-2025,7,101.98,0.0,6059.349,0.0,0.0,101.98,116.86,458.33,No
USEP,07-Jun-2025,8,99.44,0.0,6028.814,0.0,0.0,99.44,116.38,458.33,No
USEP,07-Jun-2025,9,96.19,0.0,6008.814,0.0,0.0,96.19,115.82,458.33,No
USEP,07-Jun-2025,10,96.21,0.0,6018.337,0.0,0.0,96.21,115.27,458.33,No
USEP,07-Jun-2025,11,96.79,0.0,6044.882,0.0,0.0,96.79,114.70,458.33,No
USEP,07-Jun-2025,12,103.72,0.0,6097.36,0.0,0.0,103.72,114.22,458.33,No
USEP,07-Jun-2025,13,103.75,0.0,6164.902,0.0,0.0,103.75,113.79,458.33,No
USEP,07-Jun-2025,14,107.41,0.0,6211.451,0.0,0.0,107.41,112.22,458.33,No
USEP,07-Jun-2025,15,96.79,0.0,6238.98,3.01,0.0,96.79,111.65,458.33,No
USEP,07-Jun-2025,16,107.39,0.0,6312.457,14.88,0.0,107.39,111.14,458.33,No
USEP,07-Jun-2025,17,106.85,0.0,6356.595,73.04,0.0,106.85,110.74,458.33,No
USEP,07-Jun-2025,18,103.44,0.0,6375.506,133.72,0.0,103.44,108.71,458.33,No
USEP,07-Jun-2025,19,96.04,0.0,6330.473,267.67,0.0,96.04,108.14,458.33,No
USEP,07-Jun-2025,20,95.77,0.0,6272.065,395.01,0.0,95.77,107.70,458.33,No
USEP,07-Jun-2025,21,90.73,0.0,6225.899,502.53,0.0,90.73,107.58,458.33,No
USEP,07-Jun-2025,22,90.55,0.0,6187.113,582.66,0.0,90.55,107.47,458.33,No
USEP,07-Jun-2025,23,90.55,0.0,6193.684,604.16,0.0,90.55,107.27,458.33,No
USEP,07-Jun-2025,24,80.57,0.0,6050.577,652.32,0.0,80.57,106.38,458.33,No
USEP,07-Jun-2025,25,79.05,0.0,5979.323,688.69,0.0,79.05,106.03,458.33,No
USEP,07-Jun-2025,26,73.99,0.0,5808.29,836.01,0.0,73.99,105.67,458.33,No
USEP,07-Jun-2025,27,71.45,0.0,5764.668,868.57,0.0,71.45,105.27,458.33,No
USEP,07-Jun-2025,28,69.0,0.0,5746.15,885.46,0.0,69.0,105.02,458.33,No
USEP,07-Jun-2025,29,73.23,0.0,5806.993,856.0,0.0,73.23,104.88,458.33,No
USEP,07-Jun-2025,30,79.01,0.0,5990.768,693.84,0.0,79.01,104.84,458.33,No
USEP,07-Jun-2025,31,78.71,0.0,5941.535,746.6,0.0,78.71,104.80,458.33,No
USEP,07-Jun-2025,32,79.13,0.0,5991.817,705.08,0.0,79.13,104.55,458.33,No
USEP,07-Jun-2025,33,88.44,0.0,6200.09,593.38,0.0,88.44,104.40,458.33,No
USEP,07-Jun-2025,34,90.45,0.0,6228.498,582.08,0.0,90.45,104.10,458.33,No
USEP,07-Jun-2025,35,95.8,0.0,6414.436,437.38,0.0,95.8,103.54,458.33,No
USEP,07-Jun-2025,36,95.96,0.0,6533.269,333.98,0.0,95.96,102.98,458.33,No
USEP,07-Jun-2025,37,122.9,0.0,6792.141,126.79,0.0,122.9,102.95,458.33,No
USEP,07-Jun-2025,38,126.2,0.0,6985.802,50.1,0.0,126.2,102.97,458.33,No
USEP,07-Jun-2025,39,194.94,0.0,7103.129,4.58,0.0,194.94,104.40,458.33,No
USEP,07-Jun-2025,40,200.87,0.0,7155.726,0.0,0.0,200.87,105.73,458.33,No
USEP,07-Jun-2025,41,207.36,0.0,7191.098,0.0,0.0,207.36,107.09,458.33,No
USEP,07-Jun-2025,42,205.39,0.0,7189.791,0.0,0.0,205.39,108.53,458.33,No
USEP,07-Jun-2025,43,199.47,0.0,7143.252,0.0,0.0,199.47,110.05,458.33,No
USEP,07-Jun-2025,44,125.45,0.0,7033.887,0.0,0.0,125.45,110.08,458.33,No
USEP,07-Jun-2025,45,125.34,0.0,6905.238,0.0,0.0,125.34,110.10,458.33,No
USEP,07-Jun-2025,46,124.22,0.0,6788.806,0.0,0.0,124.22,110.12,458.33,No
USEP,07-Jun-2025,47,123.2,0.0,6687.731,0.0,0.0,123.2,110.20,458.33,No
USEP,07-Jun-2025,48,125.37,0.0,6643.374,0.0,0.0,125.37,110.24,458.33,No
USEP,08-Jun-2025,1,200.97,0.0,6590.126,0.0,0.0,200.97,112.04,458.33,No
USEP,08-Jun-2025,2,191.87,0.0,6496.779,0.0,0.0,191.87,113.84,458.33,No
USEP,08-Jun-2025,3,125.18,0.0,6331.497,0.0,0.0,125.18,113.89,458.33,No
USEP,08-Jun-2025,4,116.67,0.0,6253.855,0.0,0.0,116.67,113.91,458.33,No
USEP,08-Jun-2025,5,116.65,0.0,6179.35,0.0,0.0,116.65,114.11,458.33,No
USEP,08-Jun-2025,6,108.37,0.0,6117.036,0.0,0.0,108.37,114.14,458.33,No
USEP,08-Jun-2025,7,107.98,0.0,6074.796,0.0,0.0,107.98,114.27,458.33,No
USEP,08-Jun-2025,8,109.83,0.0,6051.576,0.0,0.0,109.83,114.48,458.33,No
USEP,08-Jun-2025,9,99.22,0.0,6033.207,0.0,0.0,99.22,114.55,458.33,No
USEP,08-Jun-2025,10,96.13,0.0,5981.872,0.0,0.0,96.13,114.54,458.33,No
USEP,08-Jun-2025,11,95.99,0.0,5953.131,0.0,0.0,95.99,114.53,458.33,No
USEP,08-Jun-2025,12,95.97,0.0,5998.144,0.0,0.0,95.97,114.37,458.33,No
USEP,08-Jun-2025,13,96.09,0.0,6055.617,0.0,0.0,96.09,114.21,458.33,No
USEP,08-Jun-2025,14,96.26,0.0,6096.962,0.0,0.0,96.26,113.97,458.33,No
USEP,08-Jun-2025,15,96.21,0.0,6128.358,3.41,0.0,96.21,113.96,458.33,No
USEP,08-Jun-2025,16,96.28,0.0,6196.745,12.24,0.0,96.28,113.73,458.33,No
USEP,08-Jun-2025,17,101.42,0.0,6280.127,47.52,0.0,101.42,113.62,458.33,No
USEP,08-Jun-2025,18,111.31,0.0,6370.63,43.45,0.0,111.31,113.78,458.33,No
USEP,08-Jun-2025,19,96.22,0.0,6315.454,174.24,0.0,96.22,113.79,458.33,No
USEP,08-Jun-2025,20,96.0,0.0,6266.966,281.91,0.0,96.0,113.79,458.33,No
USEP,08-Jun-2025,21,89.09,0.0,6172.785,394.04,0.0,89.09,113.76,458.33,No
USEP,08-Jun-2025,22,79.24,0.0,6033.327,499.02,0.0,79.24,113.52,458.33,No
USEP,08-Jun-2025,23,76.49,0.0,5885.807,673.23,0.0,76.49,113.23,458.33,No
USEP,08-Jun-2025,24,73.78,0.0,5796.272,757.11,0.0,73.78,113.09,458.33,No
USEP,08-Jun-2025,25,74.53,0.0,5762.576,787.24,0.0,74.53,112.99,458.33,No
USEP,08-Jun-2025,26,77.08,0.0,5879.838,753.48,0.0,77.08,113.06,458.33,No
USEP,08-Jun-2025,27,75.36,0.0,5796.238,827.8,0.0,75.36,113.14,458.33,No
USEP,08-Jun-2025,28,76.27,0.0,5860.316,786.07,0.0,76.27,113.29,458.33,No
USEP,08-Jun-2025,29,75.97,0.0,5845.113,834.21,0.0,75.97,113.35,458.33,No
USEP,08-Jun-2025,30,76.49,0.0,5882.542,846.58,0.0,76.49,113.29,458.33,No
USEP,08-Jun-2025,31,78.8,0.0,5966.058,773.67,0.0,78.8,113.30,458.33,No
USEP,08-Jun-2025,32,80.73,0.0,6104.462,646.5,0.0,80.73,113.33,458.33,No
USEP,08-Jun-2025,33,91.12,0.0,6327.565,462.87,0.0,91.12,113.39,458.33,No
USEP,08-Jun-2025,34,96.2,0.0,6504.855,343.23,0.0,96.2,113.51,458.33,No
USEP,08-Jun-2025,35,98.53,0.0,6621.417,261.37,0.0,98.53,113.56,458.33,No
USEP,08-Jun-2025,36,98.66,0.0,6645.397,223.25,0.0,98.66,113.62,458.33,No
USEP,08-Jun-2025,37,108.94,0.0,6728.272,151.08,0.0,108.94,113.33,458.33,No
USEP,08-Jun-2025,38,117.15,0.0,6891.904,67.22,0.0,117.15,113.14,458.33,No
USEP,08-Jun-2025,39,143.91,0.0,7032.853,3.75,0.0,143.91,112.08,458.33,No
USEP,08-Jun-2025,40,200.88,0.0,7124.132,0.0,0.0,200.88,112.08,458.33,No
USEP,08-Jun-2025,41,235.09,0.0,7175.308,0.0,0.0,235.09,112.65,458.33,No
USEP,08-Jun-2025,42,221.22,0.0,7195.253,0.0,0.0,221.22,112.98,458.33,No
USEP,08-Jun-2025,43,208.49,0.0,7169.717,0.0,0.0,208.49,113.17,458.33,No
USEP,08-Jun-2025,44,125.66,0.0,7064.164,0.0,0.0,125.66,113.18,458.33,No
USEP,08-Jun-2025,45,125.99,0.0,6933.756,0.0,0.0,125.99,113.19,458.33,No
USEP,08-Jun-2025,46,117.21,0.0,6816.156,0.0,0.0,117.21,113.04,458.33,No
USEP,08-Jun-2025,47,118.5,0.0,6697.045,0.0,0.0,118.5,112.95,458.33,No
USEP,08-Jun-2025,48,142.38,0.0,6687.06,0.0,0.0,142.38,113.30,458.33,No
USEP,09-Jun-2025,1,275.92,0.0,6670.997,0.0,0.0,275.92,114.86,458.33,No
USEP,09-Jun-2025,2,208.21,0.0,6544.809,0.0,0.0,208.21,115.20,458.33,No
USEP,09-Jun-2025,3,118.08,0.0,6307.213,0.0,0.0,118.08,115.05,458.33,No
USEP,09-Jun-2025,4,116.22,0.0,6232.032,0.0,0.0,116.22,115.04,458.33,No
USEP,09-Jun-2025,5,256.38,0.0,6173.331,0.0,0.0,256.38,117.96,458.33,No
USEP,09-Jun-2025,6,235.22,0.0,6114.283,0.0,0.0,235.22,120.60,458.33,No
USEP,09-Jun-2025,7,178.58,0.0,6078.568,0.0,0.0,178.58,122.07,458.33,No
USEP,09-Jun-2025,8,171.88,0.0,6063.947,0.0,0.0,171.88,123.36,458.33,No
USEP,09-Jun-2025,9,171.86,0.0,6061.611,0.0,0.0,171.86,124.87,458.33,No
USEP,09-Jun-2025,10,191.12,0.0,6084.706,0.0,0.0,191.12,126.85,458.33,No
USEP,09-Jun-2025,11,193.37,0.0,6147.791,0.0,0.0,193.37,128.88,458.33,No
USEP,09-Jun-2025,12,207.87,0.0,6259.263,0.0,0.0,207.87,131.21,458.33,No
USEP,09-Jun-2025,13,246.43,0.0,6432.959,0.0,0.0,246.43,134.35,458.33,No
USEP,09-Jun-2025,14,323.52,3128.77,6616.915,0.0,6.5,323.52,139.08,458.33,No
USEP,09-Jun-2025,15,335.69,1308.68,6830.97,3.56,7.0,335.69,144.07,458.33,No
USEP,09-Jun-2025,16,454.89,1070.44,7008.492,14.43,22.0,454.89,151.54,458.33,No
USEP,09-Jun-2025,17,334.32,3993.5,7118.051,76.85,22.0,334.32,156.39,458.33,No
USEP,09-Jun-2025,18,334.29,2801.66,7154.036,126.34,25.0,334.29,161.04,458.33,No
USEP,09-Jun-2025,19,248.34,0.0,7126.13,236.36,0.0,248.34,164.21,458.33,No
USEP,09-Jun-2025,20,204.98,0.0,7125.494,286.79,0.0,204.98,166.48,458.33,No
USEP,09-Jun-2025,21,118.29,0.0,7029.24,449.09,0.0,118.29,167.09,458.33,No
USEP,09-Jun-2025,22,98.64,0.0,6933.299,577.98,0.0,98.64,167.49,458.33,No
USEP,09-Jun-2025,23,115.09,0.0,6990.305,556.33,0.0,115.09,168.29,458.33,No
USEP,09-Jun-2025,24,102.39,0.0,6796.654,649.79,0.0,102.39,168.89,458.33,No
USEP,09-Jun-2025,25,96.28,0.0,6664.621,709.18,0.0,96.28,169.34,458.33,No
USEP,09-Jun-2025,26,111.91,0.0,6821.002,614.66,0.0,111.91,170.07,458.33,No
USEP,09-Jun-2025,27,120.27,0.0,7068.533,486.81,0.0,120.27,171.00,458.33,No
USEP,09-Jun-2025,28,200.93,0.0,7174.439,448.28,0.0,200.93,173.60,458.33,No
USEP,09-Jun-2025,29,118.15,0.0,7203.036,410.03,0.0,118.15,174.48,458.33,No
USEP,09-Jun-2025,30,115.01,0.0,7092.811,464.25,0.0,115.01,175.28,458.33,No
USEP,09-Jun-2025,31,111.92,0.0,7067.171,476.25,0.0,111.92,175.97,458.33,No
USEP,09-Jun-2025,32,115.06,0.0,7092.707,472.18,0.0,115.06,176.69,458.33,No
USEP,09-Jun-2025,33,115.06,0.0,7223.86,360.99,0.0,115.06,177.19,458.33,No
USEP,09-Jun-2025,34,115.07,0.0,7300.224,305.78,0.0,115.07,177.58,458.33,No
USEP,09-Jun-2025,35,119.34,0.0,7323.598,271.85,0.0,119.34,178.01,458.33,No
USEP,09-Jun-2025,36,118.14,0.0,7196.49,301.82,0.0,118.14,178.42,458.33,No
USEP,09-Jun-2025,37,115.12,0.0,7258.461,170.43,0.0,115.12,178.55,458.33,No
USEP,09-Jun-2025,38,118.28,0.0,7381.707,67.65,0.0,118.28,178.57,458.33,No
USEP,09-Jun-2025,39,120.42,0.0,7444.99,25.5,0.0,120.42,178.08,458.33,No
USEP,09-Jun-2025,40,134.66,0.0,7483.036,0.0,0.0,134.66,176.70,458.33,No
USEP,09-Jun-2025,41,140.32,0.0,7493.279,0.0,0.0,140.32,174.73,458.33,No
USEP,09-Jun-2025,42,140.42,0.0,7482.23,0.0,0.0,140.42,173.05,458.33,No
USEP,09-Jun-2025,43,120.44,0.0,7427.521,0.0,0.0,120.44,171.21,458.33,No
USEP,09-Jun-2025,44,124.89,0.0,7299.851,0.0,0.0,124.89,171.19,458.33,No
USEP,09-Jun-2025,45,121.58,0.0,7158.519,0.0,0.0,121.58,171.10,458.33,No
USEP,09-Jun-2025,46,117.14,0.0,7032.903,0.0,0.0,117.14,171.10,458.33,No
USEP,09-Jun-2025,47,112.48,0.0,6904.274,0.0,0.0,112.48,170.98,458.33,No
USEP,09-Jun-2025,48,96.7,0.0,6742.332,0.0,0.0,96.7,170.02,458.33,No
USEP,10-Jun-2025,1,96.18,0.0,6585.265,0.0,0.0,96.18,166.28,458.33,No
USEP,10-Jun-2025,2,96.17,0.0,6452.755,0.0,0.0,96.17,163.95,458.33,No
USEP,10-Jun-2025,3,95.95,0.0,6362.455,0.0,0.0,95.95,163.48,458.33,No
USEP,10-Jun-2025,4,95.75,0.0,6289.44,0.0,0.0,95.75,163.06,458.33,No
USEP,10-Jun-2025,5,95.62,0.0,6228.603,0.0,0.0,95.62,159.71,458.33,No
USEP,10-Jun-2025,6,90.92,0.0,6177.923,0.0,0.0,90.92,156.70,458.33,No
USEP,10-Jun-2025,7,90.74,0.0,6143.64,0.0,0.0,90.74,154.87,458.33,No
USEP,10-Jun-2025,8,90.82,0.0,6131.394,0.0,0.0,90.82,153.18,458.33,No
USEP,10-Jun-2025,9,90.67,0.0,6129.675,0.0,0.0,90.67,151.49,458.33,No
USEP,10-Jun-2025,10,90.75,0.0,6145.877,0.0,0.0,90.75,149.40,458.33,No
USEP,10-Jun-2025,11,90.75,0.0,6167.596,0.0,0.0,90.75,147.26,458.33,No
USEP,10-Jun-2025,12,116.93,0.0,6242.712,0.0,0.0,116.93,145.37,458.33,No
USEP,10-Jun-2025,13,116.55,0.0,6394.953,0.0,0.0,116.55,142.66,458.33,No
USEP,10-Jun-2025,14,125.12,0.0,6570.529,0.0,0.0,125.12,138.53,458.33,No
USEP,10-Jun-2025,15,146.58,0.0,6769.15,3.36,0.0,146.58,134.59,458.33,No
USEP,10-Jun-2025,16,208.3,0.0,6970.688,13.99,0.0,208.3,129.45,458.33,No
USEP,10-Jun-2025,17,309.2,3.07,7147.832,54.54,7.0,309.2,128.93,458.33,No
USEP,10-Jun-2025,18,309.07,0.0,7227.072,87.92,7.3,309.07,128.40,458.33,No
USEP,10-Jun-2025,19,116.92,0.0,7208.558,179.63,0.0,116.92,125.67,458.33,No
USEP,10-Jun-2025,20,103.51,0.0,7137.606,298.31,0.0,103.51,123.55,458.33,No
USEP,10-Jun-2025,21,98.06,0.0,7130.136,384.87,0.0,98.06,123.13,458.33,No
USEP,10-Jun-2025,22,116.88,0.0,7258.441,325.85,0.0,116.88,123.51,458.33,No
USEP,10-Jun-2025,23,116.64,0.0,7245.206,333.15,0.0,116.64,123.54,458.33,No
USEP,10-Jun-2025,24,96.2,0.0,7082.076,422.54,0.0,96.2,123.41,458.33,No
USEP,10-Jun-2025,25,92.88,0.0,6920.954,539.43,0.0,92.88,123.34,458.33,No
USEP,10-Jun-2025,26,90.94,0.0,6840.668,633.89,0.0,90.94,122.91,458.33,No
USEP,10-Jun-2025,27,95.78,0.0,6968.268,549.14,0.0,95.78,122.40,458.33,No
USEP,10-Jun-2025,28,95.98,0.0,7001.925,528.5,0.0,95.98,120.21,458.33,No
USEP,10-Jun-2025,29,95.97,0.0,7034.951,508.87,0.0,95.97,119.75,458.33,No
USEP,10-Jun-2025,30,95.08,0.0,6994.162,532.19,0.0,95.08,119.33,458.33,No
USEP,10-Jun-2025,31,96.31,0.0,7019.181,501.02,0.0,96.31,119.01,458.33,No
USEP,10-Jun-2025,32,114.94,0.0,7126.279,410.38,0.0,114.94,119.00,458.33,No
USEP,10-Jun-2025,33,117.16,0.0,7241.573,315.37,0.0,117.16,119.05,458.33,No
USEP,10-Jun-2025,34,116.99,0.0,7288.57,262.66,0.0,116.99,119.09,458.33,No
USEP,10-Jun-2025,35,125.29,0.0,7277.735,243.87,0.0,125.29,119.21,458.33,No
USEP,10-Jun-2025,36,114.89,0.0,7245.952,196.39,0.0,114.89,119.14,458.33,No
USEP,10-Jun-2025,37,124.77,0.0,7305.448,78.58,0.0,124.77,119.35,458.33,No
USEP,10-Jun-2025,38,126.44,0.0,7377.836,25.09,0.0,126.44,119.52,458.33,No
USEP,10-Jun-2025,39,117.14,0.0,7425.17,2.1,0.0,117.14,119.45,458.33,No
USEP,10-Jun-2025,40,117.24,0.0,7439.648,0.0,0.0,117.24,119.08,458.33,No
USEP,10-Jun-2025,41,116.82,0.0,7433.723,0.0,0.0,116.82,118.59,458.33,No
USEP,10-Jun-2025,42,116.4,0.0,7400.529,0.0,0.0,116.4,118.09,458.33,No
USEP,10-Jun-2025,43,117.16,0.0,7336.699,0.0,0.0,117.16,118.03,458.33,No
USEP,10-Jun-2025,44,115.1,0.0,7222.608,0.0,0.0,115.1,117.82,458.33,No
USEP,10-Jun-2025,45,126.42,0.0,7083.135,0.0,0.0,126.42,117.92,458.33,No
USEP,10-Jun-2025,46,124.77,0.0,6956.762,0.0,0.0,124.77,118.08,458.33,No
USEP,10-Jun-2025,47,115.07,0.0,6815.197,0.0,0.0,115.07,118.14,458.33,No
USEP,10-Jun-2025,48,111.15,0.0,6642.897,0.0,0.0,111.15,118.44,458.33,No
USEP,11-Jun-2025,1,115.0,0.0,6465.11,0.0,0.0,115.0,118.83,458.33,No
USEP,11-Jun-2025,2,107.5,0.0,6346.466,0.0,0.0,107.5,119.07,458.33,No
USEP,11-Jun-2025,3,102.1,0.0,6275.047,0.0,0.0,102.1,119.19,458.33,No
USEP,11-Jun-2025,4,96.16,0.0,6202.605,0.0,0.0,96.16,119.20,458.33,No
USEP,11-Jun-2025,5,95.67,0.0,6141.121,0.0,0.0,95.67,119.20,458.33,No
USEP,11-Jun-2025,6,91.28,0.0,6098.16,0.0,0.0,91.28,119.21,458.33,No
USEP,11-Jun-2025,7,91.46,0.0,6065.239,0.0,0.0,91.46,119.23,458.33,No
USEP,11-Jun-2025,8,90.88,0.0,6048.063,0.0,0.0,90.88,119.23,458.33,No
USEP,11-Jun-2025,9,90.88,0.0,6040.936,0.0,0.0,90.88,119.23,458.33,No
USEP,11-Jun-2025,10,90.9,0.0,6061.661,0.0,0.0,90.9,119.23,458.33,No
USEP,11-Jun-2025,11,91.46,0.0,6121.296,0.0,0.0,91.46,119.25,458.33,No
USEP,11-Jun-2025,12,95.71,0.0,6248.045,0.0,0.0,95.71,118.81,458.33,No
USEP,11-Jun-2025,13,96.03,0.0,6414.54,0.0,0.0,96.03,118.38,458.33,No
USEP,11-Jun-2025,14,101.59,0.0,6611.636,0.0,0.0,101.59,117.89,458.33,No
USEP,11-Jun-2025,15,96.17,0.0,6818.562,3.14,0.0,96.17,116.84,458.33,No
USEP,11-Jun-2025,16,113.81,0.0,7031.029,12.71,0.0,113.81,114.87,458.33,No
USEP,11-Jun-2025,17,96.31,0.0,7177.207,52.78,0.0,96.31,110.44,458.33,No
USEP,11-Jun-2025,18,105.28,0.0,7298.972,66.92,0.0,105.28,106.19,458.33,No
USEP,11-Jun-2025,19,114.95,0.0,7318.429,131.39,0.0,114.95,106.15,458.33,No
USEP,11-Jun-2025,20,95.99,0.0,7302.197,221.0,0.0,95.99,105.99,458.33,No
USEP,11-Jun-2025,21,96.33,0.0,7281.627,303.86,0.0,96.33,105.96,458.33,No
USEP,11-Jun-2025,22,91.23,0.0,7163.117,422.32,0.0,91.23,105.42,458.33,No
USEP,11-Jun-2025,23,90.7,0.0,7013.838,506.13,0.0,90.7,104.88,458.33,No
USEP,11-Jun-2025,24,91.23,0.0,7026.392,440.85,0.0,91.23,104.78,458.33,No
USEP,11-Jun-2025,25,85.85,0.0,6868.043,562.42,0.0,85.85,104.63,458.33,No
USEP,11-Jun-2025,26,88.42,0.0,6758.614,682.61,0.0,88.42,104.58,458.33,No
USEP,11-Jun-2025,27,79.18,0.0,6707.254,775.46,0.0,79.18,104.23,458.33,No
USEP,11-Jun-2025,28,82.56,0.0,6746.735,763.63,0.0,82.56,103.95,458.33,No
USEP,11-Jun-2025,29,86.32,0.0,6776.108,730.75,0.0,86.32,103.75,458.33,No
USEP,11-Jun-2025,30,95.79,0.0,6812.255,715.04,0.0,95.79,103.77,458.33,No
USEP,11-Jun-2025,31,95.82,0.0,6853.073,701.98,0.0,95.82,103.76,458.33,No
USEP,11-Jun-2025,32,81.45,0.0,6907.326,661.88,0.0,81.45,103.06,458.33,No
USEP,11-Jun-2025,33,81.32,0.0,6935.938,646.25,0.0,81.32,102.31,458.33,No
USEP,11-Jun-2025,34,90.74,0.0,7056.317,527.25,0.0,90.74,101.77,458.33,No
USEP,11-Jun-2025,35,96.03,0.0,7277.183,299.68,0.0,96.03,101.16,458.33,No
USEP,11-Jun-2025,36,96.0,0.0,7304.25,241.54,0.0,96.0,100.76,458.33,No
USEP,11-Jun-2025,37,89.67,0.0,7345.749,150.48,0.0,89.67,100.03,458.33,No
USEP,11-Jun-2025,38,91.22,0.0,7476.212,48.06,0.0,91.22,99.30,458.33,No
USEP,11-Jun-2025,39,94.66,0.0,7540.658,4.97,0.0,94.66,98.83,458.33,No
USEP,11-Jun-2025,40,95.78,0.0,7554.152,0.0,0.0,95.78,98.38,458.33,No
USEP,11-Jun-2025,41,117.07,0.0,7535.728,0.0,0.0,117.07,98.39,458.33,No
USEP,11-Jun-2025,42,116.7,0.0,7501.658,0.0,0.0,116.7,98.39,458.33,No
USEP,11-Jun-2025,43,91.16,0.0,7451.546,0.0,0.0,91.16,97.85,458.33,No
USEP,11-Jun-2025,44,91.18,0.0,7337.395,0.0,0.0,91.18,97.35,458.33,No
USEP,11-Jun-2025,45,115.09,0.0,7203.816,0.0,0.0,115.09,97.12,458.33,No
USEP,11-Jun-2025,46,96.09,0.0,7083.483,0.0,0.0,96.09,96.52,458.33,No
USEP,11-Jun-2025,47,96.35,0.0,6945.257,0.0,0.0,96.35,96.13,458.33,No
USEP,11-Jun-2025,48,96.25,0.0,6775.854,0.0,0.0,96.25,95.82,458.33,No
USEP,12-Jun-2025,1,105.59,0.0,6605.552,0.0,0.0,105.59,95.62,458.33,No
USEP,12-Jun-2025,2,96.19,0.0,6487.132,0.0,0.0,96.19,95.39,458.33,No
USEP,12-Jun-2025,3,112.68,0.0,6405.704,0.0,0.0,112.68,95.61,458.33,No
USEP,12-Jun-2025,4,96.17,0.0,6326.899,0.0,0.0,96.17,95.61,458.33,No
USEP,12-Jun-2025,5,96.12,0.0,6262.046,0.0,0.0,96.12,95.62,458.33,No
USEP,12-Jun-2025,6,96.19,0.0,6215.601,0.0,0.0,96.19,95.72,458.33,No
USEP,12-Jun-2025,7,96.17,0.0,6178.972,0.0,0.0,96.17,95.82,458.33,No
USEP,12-Jun-2025,8,95.98,0.0,6154.117,0.0,0.0,95.98,95.92,458.33,No
USEP,12-Jun-2025,9,95.68,0.0,6139.923,0.0,0.0,95.68,96.02,458.33,No
USEP,12-Jun-2025,10,95.58,0.0,6153.357,0.0,0.0,95.58,96.12,458.33,No
USEP,12-Jun-2025,11,96.08,0.0,6213.444,0.0,0.0,96.08,96.22,458.33,No
USEP,12-Jun-2025,12,96.1,0.0,6330.279,0.0,0.0,96.1,96.23,458.33,No
USEP,12-Jun-2025,13,96.15,0.0,6490.736,0.0,0.0,96.15,96.23,458.33,No
USEP,12-Jun-2025,14,108.04,0.0,6675.127,0.0,0.0,108.04,96.36,458.33,No
USEP,12-Jun-2025,15,108.42,0.0,6866.065,3.15,0.0,108.42,96.62,458.33,No
USEP,12-Jun-2025,16,124.66,0.0,7084.521,12.96,0.0,124.66,96.84,458.33,No
USEP,12-Jun-2025,17,96.35,0.0,7234.839,61.12,0.0,96.35,96.85,458.33,No
USEP,12-Jun-2025,18,96.35,0.0,7305.597,119.06,0.0,96.35,96.66,458.33,No
USEP,12-Jun-2025,19,96.2,0.0,7288.306,210.6,0.0,96.2,96.27,458.33,No
USEP,12-Jun-2025,20,96.02,0.0,7276.493,325.1,0.0,96.02,96.27,458.33,No
USEP,12-Jun-2025,21,96.23,0.0,7306.273,405.1,0.0,96.23,96.27,458.33,No
USEP,12-Jun-2025,22,96.01,0.0,7283.013,452.96,0.0,96.01,96.37,458.33,No
USEP,12-Jun-2025,23,91.22,0.0,7124.5,551.53,0.0,91.22,96.38,458.33,No
USEP,12-Jun-2025,24,91.19,0.0,7128.724,483.0,0.0,91.19,96.38,458.33,No
USEP,12-Jun-2025,25,78.71,0.0,6856.229,710.57,0.0,78.71,96.23,458.33,No
USEP,12-Jun-2025,26,91.23,0.0,6968.919,616.09,0.0,91.23,96.29,458.33,No
