temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
26.0,26.0,100.0,0.0,,309.0,1.8,27.677419354838708,1010.0,,3.0
26.0,26.0,100.0,0.0,,319.5,2.7,27.661290322580644,1009.5,,3.0
26.0,26.0,100.0,0.0,,330.0,3.6,27.64516129032258,1009.0,,3.0
26.0,26.0,100.0,0.0,,324.5,3.6,27.629032258064516,1009.0,,3.0
26.0,26.0,100.0,0.0,,319.0,3.6,27.612903225806452,1009.0,,3.0
26.0,26.0,100.0,0.0,,312.5,3.6,27.596774193548388,1008.5,,3.0
26.0,26.0,100.0,0.0,,306.0,3.6,27.580645161290324,1008.0,,3.0
26.0,26.0,100.0,0.0,,307.5,2.7,27.56451612903226,1008.0,,4.0
26.0,26.0,100.0,0.0,,309.0,1.8,27.548387096774192,1008.0,,5.0
26.0,26.0,100.0,0.0,,324.5,3.6000000000000005,27.532258064516128,1008.5,,5.0
26.0,26.0,100.0,0.0,,340.0,5.4,27.516129032258064,1009.0,,5.0
26.0,26.0,100.0,0.0,,345.0,5.4,27.5,1009.0,,5.0
26.0,26.0,100.0,0.0,,350.0,5.4,27.483870967741936,1009.0,,5.0
26.5,25.95,97.0,0.0,,340.0,3.6,27.467741935483872,1009.5,,4.0
27.0,25.9,94.0,0.0,,330.0,1.8,27.451612903225808,1010.0,,3.0
28.0,25.45,86.5,0.0,,336.0,2.7,27.43548387096774,1010.5,,3.0
29.0,25.0,79.0,0.0,,342.0,3.6,27.419354838709676,1011.0,,3.0
29.5,25.05,77.0,0.0,,336.0,4.5,27.403225806451612,1010.5,,3.0
30.0,25.1,75.0,0.0,,330.0,5.4,27.387096774193548,1010.0,,3.0
30.5,25.0,72.5,0.0,,204.5,4.5,27.370967741935484,1010.0,,2.5
31.0,24.9,70.0,0.0,,79.0,3.6,27.35483870967742,1010.0,,2.0
31.0,24.4,68.0,0.0,,75.0,4.5,27.338709677419356,1009.5,,2.0
31.0,23.9,66.0,0.0,,71.0,5.4,27.322580645161292,1009.0,,2.0
31.5,24.0,64.5,0.05,,190.5,5.4,27.306451612903224,1008.5,,9.5
32.0,24.1,63.0,0.1,,310.0,5.4,27.29032258064516,1008.0,,17.0
33.0,24.05,59.5,2.6500000000000004,,285.0,5.4,27.274193548387096,1007.5,,13.0
34.0,24.0,56.0,5.2,,260.0,5.4,27.258064516129032,1007.0,,9.0
33.5,25.0,61.5,2.65,,230.0,10.100000000000001,27.241935483870968,1006.5,,13.0
33.0,26.0,67.0,0.1,,200.0,14.8,27.225806451612904,1006.0,,17.0
31.0,25.5,73.0,0.05,,120.0,13.9,27.20967741935484,1006.5,,10.0
29.0,25.0,79.0,0.0,,40.0,13.0,27.193548387096776,1007.0,,3.0
28.5,25.0,81.5,0.15,,40.0,13.0,27.177419354838708,1007.0,,10.0
28.0,25.0,84.0,0.3,,40.0,13.0,27.161290322580644,1007.0,,17.0
28.0,24.5,81.5,0.25,,50.0,10.3,27.14516129032258,1007.0,,17.0
28.0,24.0,79.0,0.2,,60.0,7.6,27.129032258064516,1007.0,,17.0
27.0,24.0,84.0,0.1,,210.0,8.5,27.112903225806452,1008.0,,10.0
26.0,24.0,89.0,0.0,,360.0,9.4,27.096774193548388,1009.0,,3.0
26.5,24.05,86.5,0.0,,195.0,11.200000000000001,27.080645161290324,1009.5,,3.0
27.0,24.1,84.0,0.0,,30.0,13.0,27.064516129032256,1010.0,,3.0
26.5,24.05,86.5,0.0,,35.0,11.2,27.048387096774192,1010.0,,3.0
26.0,24.0,89.0,0.0,,40.0,9.4,27.032258064516128,1010.0,,3.0
26.0,24.0,89.0,0.0,,40.0,12.100000000000001,27.016129032258064,1010.0,,3.0
26.0,24.0,89.0,0.0,,40.0,14.8,27.0,1010.0,,3.0
26.0,24.0,89.0,0.0,,200.0,10.100000000000001,26.983870967741936,1010.0,,3.0
26.0,24.0,89.0,0.0,,360.0,5.4,26.967741935483872,1010.0,,3.0
26.0,24.0,89.0,0.0,,355.0,5.4,26.951612903225808,1010.0,,3.0
26.0,24.0,89.0,0.0,,350.0,5.4,26.935483870967744,1010.0,,3.0
26.0,24.0,89.0,0.0,,333.0,3.6,26.919354838709676,1010.0,,3.0
26.0,24.0,89.0,0.0,,316.0,1.8,26.903225806451612,1010.0,,3.0
26.0,23.55,86.5,0.0,,288.0,6.499999999999999,26.887096774193548,1010.5,,10.0
26.0,23.1,84.0,0.0,,260.0,11.2,26.870967741935484,1011.0,,17.0
25.0,23.05,89.0,0.0,,255.0,11.2,26.85483870967742,1010.5,,10.0
24.0,23.0,94.0,0.0,,250.0,11.2,26.838709677419356,1010.0,,3.0
24.0,23.0,94.0,0.15,,259.0,6.5,26.822580645161292,1010.5,,10.0
24.0,23.0,94.0,0.3,,268.0,1.8,26.806451612903224,1011.0,,17.0
24.0,23.0,94.0,0.15,,304.0,4.7,26.79032258064516,1010.5,,10.0
24.0,23.0,94.0,0.0,,340.0,7.6,26.774193548387096,1010.0,,3.0
24.0,23.0,94.0,0.0,,180.0,6.5,26.758064516129032,1010.0,,4.0
24.0,23.0,94.0,0.0,,20.0,5.4,26.741935483870968,1010.0,,5.0
24.0,23.0,94.0,0.0,,40.0,6.5,26.725806451612904,1010.0,,5.0
24.0,23.0,94.0,0.0,,60.0,7.6,26.70967741935484,1010.0,,5.0
24.5,23.05,91.5,0.0,,65.0,6.5,26.693548387096776,1010.0,,4.0
25.0,23.1,89.0,0.0,,70.0,5.4,26.677419354838708,1010.0,,3.0
25.5,23.1,86.5,0.0,,55.0,5.4,26.661290322580644,1010.5,,3.0
26.0,23.1,84.0,0.0,,40.0,5.4,26.64516129032258,1011.0,,3.0
26.5,22.55,79.0,0.0,,168.0,4.5,26.629032258064516,1011.0,,3.0
27.0,22.0,74.0,0.0,,296.0,3.6,26.612903225806452,1011.0,,3.0
28.5,21.95,68.0,0.0,,289.5,3.6,26.596774193548388,1010.5,,3.0
30.0,21.9,62.0,0.0,,283.0,3.6,26.580645161290324,1010.0,,3.0
30.0,21.9,62.0,0.0,,281.5,6.5,26.564516129032256,1010.0,,3.0
30.0,21.9,62.0,0.0,,280.0,9.4,26.548387096774192,1010.0,,3.0
30.5,22.35,62.0,0.05,,270.0,9.4,26.532258064516128,1009.5,,5.0
31.0,22.8,62.0,0.1,,260.0,9.4,26.516129032258064,1009.0,,7.0
31.5,22.9,60.5,0.15000000000000002,,245.0,10.3,26.5,1008.5,,7.0
32.0,23.0,59.0,0.2,,230.0,11.2,26.483870967741936,1008.0,,7.0
32.0,23.55,61.0,0.15000000000000002,,240.0,10.3,26.467741935483872,1007.5,,7.0
32.0,24.1,63.0,0.1,,250.0,9.4,26.451612903225808,1007.0,,7.0
32.0,24.1,63.0,0.1,,250.0,8.5,26.435483870967744,1007.0,,7.0
32.0,24.1,63.0,0.1,,250.0,7.6,26.419354838709676,1007.0,,7.0
32.0,24.1,63.0,0.1,,245.0,8.5,26.403225806451612,1007.0,,7.0
32.0,24.1,63.0,0.1,,240.0,9.4,26.387096774193548,1007.0,,7.0
31.0,24.6,69.0,0.15000000000000002,,145.5,8.5,26.370967741935484,1007.5,,7.0
30.0,25.1,75.0,0.2,,51.0,7.6,26.35483870967742,1008.0,,7.0
29.0,25.05,79.5,0.1,,50.5,9.4,26.338709677419356,1008.0,,5.0
28.0,25.0,84.0,0.0,,50.0,11.2,26.322580645161292,1008.0,,3.0
27.5,24.55,84.0,0.0,,45.0,11.2,26.306451612903224,1008.5,,3.0
27.0,24.1,84.0,0.0,,40.0,11.2,26.29032258064516,1009.0,,3.0
27.0,24.1,84.0,0.0,,35.0,10.3,26.274193548387096,1009.0,,3.0
27.0,24.1,84.0,0.0,,30.0,9.4,26.258064516129032,1009.0,,3.0
27.0,24.1,84.0,0.0,,65.0,7.4,26.241935483870968,1009.5,,3.0
27.0,24.1,84.0,0.0,,100.0,5.4,26.225806451612904,1010.0,,3.0
27.0,24.1,84.0,0.0,,70.0,4.5,26.20967741935484,1010.0,,3.0
27.0,24.1,84.0,0.0,,40.0,3.6,26.193548387096776,1010.0,,3.0
27.0,24.1,84.0,0.0,,193.0,2.7,26.177419354838708,1010.0,,3.0
27.0,24.1,84.0,0.0,,346.0,1.8,26.161290322580644,1010.0,,3.0
27.0,24.55,86.5,0.0,,343.0,2.7,26.14516129032258,1009.5,,3.0
27.0,25.0,89.0,0.0,,340.0,3.6,26.129032258064516,1009.0,,3.0
27.0,24.55,86.5,0.0,,180.0,5.6,26.112903225806452,1009.0,,3.0
27.0,24.1,84.0,0.0,,20.0,7.6,26.096774193548388,1009.0,,3.0
26.5,24.55,89.0,0.0,,30.0,6.5,26.080645161290324,1008.5,,3.0
26.0,25.0,94.0,0.0,,40.0,5.4,26.064516129032256,1008.0,,3.0
26.0,25.0,94.0,0.0,,180.0,4.5,26.048387096774192,1008.0,,3.0
26.0,25.0,94.0,0.0,,320.0,3.6,26.032258064516128,1008.0,,3.0
26.0,25.0,94.0,0.0,,329.5,3.6,26.016129032258064,1008.0,,2.0
26.0,25.0,94.0,0.0,,339.0,3.6,26.0,1008.0,,1.0
26.0,25.0,94.0,0.0,,344.5,3.6,25.983870967741936,1008.5,,1.0
26.0,25.0,94.0,0.0,,350.0,3.6,25.967741935483872,1009.0,,1.0
26.5,25.0,91.5,0.0,,309.5,2.7,25.951612903225808,1009.0,,1.0
27.0,25.0,89.0,0.0,,269.0,1.8,25.935483870967744,1009.0,,1.0
28.0,25.0,84.0,0.0,,139.5,4.7,25.919354838709676,1009.5,,1.0
29.0,25.0,79.0,0.0,,10.0,7.6,25.903225806451612,1010.0,,1.0
29.5,25.05,77.0,0.0,,185.0,6.5,25.887096774193548,1010.0,,1.5
30.0,25.1,75.0,0.0,,360.0,5.4,25.870967741935484,1010.0,,2.0
30.5,24.5,70.5,0.0,,345.0,5.4,25.85483870967742,1010.0,,2.0
31.0,23.9,66.0,0.0,,330.0,5.4,25.838709677419356,1010.0,,2.0
31.5,24.0,64.5,0.0,,322.5,4.5,25.822580645161292,1010.0,,2.5
32.0,24.1,63.0,0.0,,315.0,3.6,25.806451612903224,1010.0,,3.0
32.5,24.55,63.0,0.1,,305.5,3.6,25.79032258064516,1009.5,,10.0
33.0,25.0,63.0,0.2,,296.0,3.6,25.774193548387096,1009.0,,17.0
33.0,24.45,61.0,0.2,,278.0,4.5,25.758064516129032,1008.5,,17.0
33.0,23.9,59.0,0.2,,260.0,5.4,25.741935483870968,1008.0,,17.0
33.0,24.95,63.0,0.2,,230.0,6.5,25.725806451612904,1007.5,,17.0
33.0,26.0,67.0,0.2,,200.0,7.6,25.70967741935484,1007.0,,17.0
32.5,25.55,67.0,1.7,,165.0,10.3,25.693548387096776,1006.5,,13.0
32.0,25.1,67.0,3.2,,130.0,13.0,25.677419354838708,1006.0,,9.0
31.5,24.5,66.5,1.7000000000000002,,140.0,16.75,25.661290322580644,1006.0,,17.0
31.0,23.9,66.0,0.2,,150.0,20.5,25.64516129032258,1006.0,,25.0
29.0,24.9,80.0,0.1,,90.0,16.75,25.629032258064516,1006.5,,25.0
27.0,25.9,94.0,0.0,,30.0,13.0,25.612903225806452,1007.0,,25.0
27.0,25.9,94.0,0.0,,30.0,11.2,25.596774193548388,1007.0,,14.0
27.0,25.9,94.0,0.0,,30.0,9.4,25.580645161290324,1007.0,,3.0
27.0,25.9,94.0,0.0,,24.5,6.5,25.564516129032256,1007.0,,3.0
27.0,25.9,94.0,0.0,,19.0,3.6,25.548387096774192,1007.0,,3.0
27.0,25.9,94.0,0.0,,176.0,3.6,25.532258064516128,1007.5,,3.0
27.0,25.9,94.0,0.0,,333.0,3.6,25.516129032258064,1008.0,,3.0
27.0,25.45,91.5,0.0,,191.5,4.5,25.5,1008.5,,3.0
27.0,25.0,89.0,0.0,,50.0,5.4,25.483870967741936,1009.0,,3.0
27.0,25.45,91.5,0.0,,189.5,4.5,25.467741935483872,1009.0,,3.0
27.0,25.9,94.0,0.0,,329.0,3.6,25.451612903225808,1009.0,,3.0
27.0,25.9,94.0,0.0,,189.5,4.5,25.435483870967744,1009.0,,2.5
27.0,25.9,94.0,0.0,,50.0,5.4,25.419354838709676,1009.0,,2.0
27.5,25.95,91.5,0.0,,30.0,5.4,25.403225806451612,1009.0,,2.5
28.0,26.0,89.0,0.0,,10.0,5.4,25.387096774193548,1009.0,,3.0
27.5,25.95,91.5,0.0,,35.0,4.5,25.370967741935484,1008.5,,2.5
27.0,25.9,94.0,0.0,,60.0,3.6,25.35483870967742,1008.0,,2.0
27.0,25.9,94.0,0.0,,210.0,4.5,25.338709677419356,1008.0,,2.5
27.0,25.9,94.0,0.0,,360.0,5.4,25.322580645161292,1008.0,,3.0
27.0,25.9,94.0,1.45,,310.5,4.5,25.306451612903224,1008.0,,10.5
27.0,25.9,94.0,2.9,,261.0,3.6,25.29032258064516,1008.0,,18.0
27.0,25.9,94.0,2.4,,150.5,2.7,25.274193548387096,1007.5,,13.5
27.0,25.9,94.0,1.9,,40.0,1.8,25.258064516129032,1007.0,,9.0
27.0,25.9,94.0,0.95,,25.0,3.6000000000000005,25.241935483870968,1007.0,,6.0
27.0,25.9,94.0,0.0,,10.0,5.4,25.225806451612904,1007.0,,3.0
27.0,25.9,94.0,0.0,,25.0,6.5,25.20967741935484,1007.5,,2.0
27.0,25.9,94.0,0.0,,40.0,7.6,25.193548387096776,1008.0,,1.0
27.5,25.95,91.5,0.0,,30.0,7.6,25.177419354838708,1008.0,,1.0
28.0,26.0,89.0,0.0,,20.0,7.6,25.161290322580644,1008.0,,1.0
28.0,26.0,89.0,0.1,,15.0,8.5,25.14516129032258,1008.5,,4.0
28.0,26.0,89.0,0.2,,10.0,9.4,25.129032258064516,1009.0,,7.0
29.0,25.95,84.0,0.1,,185.0,10.3,25.112903225806452,1009.5,,5.0
30.0,25.9,79.0,0.0,,360.0,11.2,25.096774193548388,1010.0,,3.0
30.5,25.95,77.0,0.0,,185.0,10.3,25.080645161290324,1010.0,,2.5
31.0,26.0,75.0,0.0,,10.0,9.4,25.064516129032256,1010.0,,2.0
31.5,25.55,71.0,0.1,,20.0,11.200000000000001,25.048387096774192,1009.5,,9.5
32.0,25.1,67.0,0.2,,30.0,13.0,25.032258064516128,1009.0,,17.0
32.5,25.55,67.0,0.2,,40.0,12.1,25.016129032258064,1008.5,,21.0
33.0,26.0,67.0,0.2,,50.0,11.2,25.0,1008.0,,25.0
29.5,26.0,83.5,1.7999999999999998,,60.0,9.399999999999999,25.055555555555557,1007.5,,17.0
26.0,26.0,100.0,3.4,,70.0,7.6,25.11111111111111,1007.0,,9.0
27.0,25.5,92.0,2.15,,170.0,6.5,25.166666666666668,1006.5,,8.5
28.0,25.0,84.0,0.9,,270.0,5.4,25.22222222222222,1006.0,,8.0
28.5,25.0,81.5,0.6,,290.0,5.4,25.27777777777778,1006.0,,8.0
29.0,25.0,79.0,0.3,,310.0,5.4,25.333333333333332,1006.0,,8.0
28.5,25.0,81.5,0.25,,157.0,4.5,25.38888888888889,1006.0,,7.5
28.0,25.0,84.0,0.2,,4.0,3.6,25.444444444444443,1006.0,,7.0
27.5,24.55,84.0,0.1,,172.0,7.4,25.5,1006.5,,12.0
27.0,24.1,84.0,0.0,,340.0,11.2,25.555555555555557,1007.0,,17.0
26.5,24.55,89.0,0.0,,174.0,7.3999999999999995,25.61111111111111,1007.0,,10.0
26.0,25.0,94.0,0.0,,8.0,3.6,25.666666666666668,1007.0,,3.0
26.0,25.5,97.0,0.0,,182.0,2.7,25.72222222222222,1007.5,,3.0
26.0,26.0,100.0,0.0,,356.0,1.8,25.77777777777778,1008.0,,3.0
26.0,26.0,100.0,0.0,,335.0,2.7,25.833333333333332,1008.0,,3.0
26.0,26.0,100.0,0.0,,314.0,3.6,25.88888888888889,1008.0,,3.0
26.0,25.5,97.0,0.0,,315.0,3.6,25.944444444444443,1008.5,,3.0
26.0,25.0,94.0,0.0,,316.0,3.6,26.0,1009.0,,3.0
26.0,25.0,94.0,0.0,,314.0,3.6,26.055555555555557,1009.5,,3.0
26.0,25.0,94.0,0.0,,312.0,3.6,26.11111111111111,1010.0,,3.0
26.0,25.0,94.0,0.0,,322.0,3.6,26.166666666666668,1009.5,,3.0
26.0,25.0,94.0,0.0,,332.0,3.6,26.22222222222222,1009.0,,3.0
26.0,25.0,94.0,0.0,,166.0,1.8,26.27777777777778,1009.0,,4.0
26.0,25.0,94.0,0.0,,0.0,0.0,26.333333333333332,1009.0,,5.0
26.0,25.0,94.0,0.0,,140.5,0.9,26.38888888888889,1009.0,,5.0
26.0,25.0,94.0,0.0,,281.0,1.8,26.444444444444443,1009.0,,5.0
25.5,25.0,97.0,0.0,,268.5,1.8,26.5,1008.5,,5.0
25.0,25.0,100.0,0.0,,256.0,1.8,26.555555555555557,1008.0,,5.0
25.0,25.0,100.0,0.0,,279.0,1.8,26.61111111111111,1007.5,,4.0
25.0,25.0,100.0,0.0,,302.0,1.8,26.666666666666668,1007.0,,3.0
25.0,25.0,100.0,0.0,,295.0,1.8,26.72222222222222,1007.5,,3.0
25.0,25.0,100.0,0.0,,288.0,1.8,26.77777777777778,1008.0,,3.0
25.0,25.0,100.0,0.0,,292.5,1.8,26.833333333333332,1008.0,,3.0
25.0,25.0,100.0,0.0,,297.0,1.8,26.88888888888889,1008.0,,3.0
25.0,25.0,100.0,0.0,,298.5,1.8,26.944444444444443,1008.5,,3.0
25.0,25.0,100.0,0.0,,300.0,1.8,27.0,1009.0,,3.0
26.5,25.5,94.5,0.0,,317.0,1.8,27.055555555555557,1009.0,,3.0
28.0,26.0,89.0,0.0,,334.0,1.8,27.11111111111111,1009.0,,3.0
28.0,25.5,86.5,0.0,,307.0,4.7,27.166666666666668,1009.5,,3.0
28.0,25.0,84.0,0.0,,280.0,7.6,27.22222222222222,1010.0,,3.0
29.0,24.45,77.0,0.0,,304.0,6.5,27.27777777777778,1010.5,,2.0
30.0,23.9,70.0,0.0,,328.0,5.4,27.333333333333332,1011.0,,1.0
30.5,23.9,68.0,0.0,,339.5,6.5,27.38888888888889,1011.0,,1.5
31.0,23.9,66.0,0.0,,351.0,7.6,27.444444444444443,1011.0,,2.0
31.5,24.0,64.5,0.0,,179.5,5.6,27.5,1010.5,,2.5
32.0,24.1,63.0,0.0,,8.0,3.6,27.555555555555557,1010.0,,3.0
32.0,23.55,61.0,0.0,,30.5,4.5,27.61111111111111,1009.5,,3.0
32.0,23.0,59.0,0.0,,53.0,5.4,27.666666666666668,1009.0,,3.0
32.5,23.0,57.5,0.0,,69.5,6.5,27.72222222222222,1008.5,,3.0
33.0,23.0,56.0,0.0,,86.0,7.6,27.77777777777778,1008.0,,3.0
33.5,23.5,56.0,1.6,,103.0,5.6,27.833333333333332,1007.5,,6.0
34.0,24.0,56.0,3.2,,120.0,3.6,27.88888888888889,1007.0,,9.0
31.0,23.45,65.0,2.35,,85.0,15.649999999999999,27.944444444444443,1007.0,,9.0
28.0,22.9,74.0,1.5,,50.0,27.7,28.0,1007.0,,9.0
26.0,23.45,87.0,1.2,,110.0,18.55,27.97107438016529,1007.5,,17.0
24.0,24.0,100.0,0.9,,170.0,9.4,27.94214876033058,1008.0,,25.0
24.5,24.5,100.0,0.8,,200.0,10.3,27.91322314049587,1008.0,,16.5
25.0,25.0,100.0,0.7,,230.0,11.2,27.884297520661157,1008.0,,8.0
25.0,25.0,100.0,0.35,,122.99999999999999,7.3999999999999995,27.855371900826448,1008.0,,5.5
25.0,25.0,100.0,0.0,,16.0,3.6,27.826446280991735,1008.0,,3.0
25.0,25.0,100.0,0.0,,173.0,2.7,27.797520661157026,1008.5,,3.0
25.0,25.0,100.0,0.0,,330.0,1.8,27.768595041322314,1009.0,,3.0
25.5,25.0,97.0,0.0,,324.0,1.8,27.739669421487605,1009.0,,3.0
26.0,25.0,94.0,0.0,,318.0,1.8,27.710743801652892,1009.0,,3.0
26.0,25.0,94.0,0.0,,159.5,1.8,27.681818181818183,1009.5,,3.0
26.0,25.0,94.0,0.0,,1.0,1.8,27.65289256198347,1010.0,,3.0
26.0,25.0,94.0,0.0,,30.5,2.7,27.623966942148762,1010.0,,3.0
26.0,25.0,94.0,0.0,,60.0,3.6,27.59504132231405,1010.0,,3.0
26.0,25.0,94.0,0.0,,194.0,2.7,27.56611570247934,1010.0,,3.0
26.0,25.0,94.0,0.0,,328.0,1.8,27.537190082644628,1010.0,,3.0
26.0,25.0,94.0,0.0,,337.5,1.8,27.50826446280992,1010.0,,4.0
26.0,25.0,94.0,0.0,,347.0,1.8,27.479338842975206,1010.0,,5.0
25.5,24.5,94.0,0.0,,314.0,1.8,27.450413223140497,1010.0,,4.0
25.0,24.0,94.0,0.0,,281.0,1.8,27.421487603305785,1010.0,,3.0
25.5,23.55,89.0,0.0,,318.5,2.7,27.392561983471076,1009.5,,3.0
26.0,23.1,84.0,0.0,,356.0,3.6,27.363636363636363,1009.0,,3.0
25.5,23.55,89.0,0.0,,339.0,2.7,27.334710743801654,1009.0,,3.0
25.0,24.0,94.0,0.0,,322.0,1.8,27.305785123966942,1009.0,,3.0
25.5,24.0,91.5,0.0,,166.0,2.7,27.276859504132233,1009.0,,3.0
26.0,24.0,89.0,0.0,,10.0,3.6,27.24793388429752,1009.0,,3.0
26.0,24.0,89.0,0.0,,149.5,2.7,27.21900826446281,1009.0,,3.0
26.0,24.0,89.0,0.0,,289.0,1.8,27.1900826446281,1009.0,,3.0
25.5,24.0,91.5,0.0,,294.5,1.8,27.16115702479339,1009.5,,3.0
25.0,24.0,94.0,0.0,,300.0,1.8,27.132231404958677,1010.0,,3.0
25.5,24.5,94.0,0.0,,300.5,1.8,27.10330578512397,1010.0,,4.0
26.0,25.0,94.0,0.0,,301.0,1.8,27.074380165289256,1010.0,,5.0
27.0,25.0,89.0,0.0,,169.5,1.8,27.045454545454547,1010.5,,4.0
28.0,25.0,84.0,0.0,,38.0,1.8,27.016528925619834,1011.0,,3.0
29.0,25.05,79.5,0.0,,42.5,3.6000000000000005,26.987603305785125,1011.0,,3.0
30.0,25.1,75.0,0.0,,47.0,5.4,26.958677685950413,1011.0,,3.0
30.5,25.0,72.5,0.05,,203.5,5.4,26.929752066115704,1011.0,,10.0
31.0,24.9,70.0,0.1,,360.0,5.4,26.90082644628099,1011.0,,17.0
31.5,25.0,68.5,0.05,,217.0,4.5,26.871900826446282,1011.0,,10.0
32.0,25.1,67.0,0.0,,74.0,3.6,26.84297520661157,1011.0,,3.0
32.0,24.6,65.0,0.1,,62.0,5.6,26.81404958677686,1010.5,,10.0
32.0,24.1,63.0,0.2,,50.0,7.6,26.785123966942148,1010.0,,17.0
31.0,24.6,69.0,0.15000000000000002,,31.0,5.6,26.75619834710744,1009.0,,12.0
30.0,25.1,75.0,0.1,,12.0,3.6,26.727272727272727,1008.0,,7.0
29.0,26.0,84.5,1.9000000000000001,,116.0,7.4,26.698347107438018,1008.0,,16.0
28.0,26.9,94.0,3.7,,220.0,11.2,26.669421487603305,1008.0,,25.0
26.0,25.45,97.0,1.8500000000000003,,285.0,7.3999999999999995,26.640495867768596,1008.5,,25.0
24.0,24.0,100.0,0.0,,350.0,3.6,26.611570247933884,1009.0,,25.0
24.0,23.5,97.0,0.1,,192.0,3.6,26.582644628099175,1009.0,,16.0
24.0,23.0,94.0,0.2,,34.0,3.6,26.553719008264462,1009.0,,7.0
24.5,23.5,94.0,0.15000000000000002,,117.0,6.5,26.524793388429753,1009.0,,7.0
25.0,24.0,94.0,0.1,,200.0,9.4,26.49586776859504,1009.0,,7.0
25.0,24.0,94.0,0.05,,124.5,5.6,26.46694214876033,1009.5,,5.0
25.0,24.0,94.0,0.0,,49.0,1.8,26.43801652892562,1010.0,,3.0
25.0,24.5,97.0,0.0,,32.0,1.8,26.40909090909091,1010.5,,3.0
25.0,25.0,100.0,0.0,,15.0,1.8,26.380165289256198,1011.0,,3.0
25.0,25.0,100.0,0.0,,32.5,1.8,26.35123966942149,1011.5,,3.0
25.0,25.0,100.0,0.0,,50.0,1.8,26.322314049586776,1012.0,,3.0
25.5,25.0,97.0,0.0,,42.0,1.8,26.293388429752067,1012.0,,3.0
26.0,25.0,94.0,0.0,,34.0,1.8,26.264462809917354,1012.0,,3.0
26.0,25.0,94.0,0.0,,194.0,1.8,26.235537190082646,1012.5,,3.0
26.0,25.0,94.0,0.0,,354.0,1.8,26.206611570247933,1013.0,,3.0
26.0,25.0,94.0,0.1,,195.5,2.7,26.177685950413224,1012.5,,5.0
26.0,25.0,94.0,0.2,,37.0,3.6,26.14876033057851,1012.0,,7.0
26.0,25.0,94.0,0.1,,198.5,4.5,26.119834710743802,1012.0,,5.0
26.0,25.0,94.0,0.0,,360.0,5.4,26.09090909090909,1012.0,,3.0
26.0,25.0,94.0,0.0,,304.0,3.6,26.06198347107438,1011.5,,3.0
26.0,25.0,94.0,0.0,,248.0,1.8,26.03305785123967,1011.0,,3.0
25.5,25.0,97.0,0.0,,224.0,2.7,26.00413223140496,1010.5,,3.0
25.0,25.0,100.0,0.0,,200.0,3.6,25.975206611570247,1010.0,,3.0
25.0,25.0,100.0,0.0,,100.5,3.6,25.946280991735538,1010.0,,3.0
25.0,25.0,100.0,0.0,,1.0,3.6,25.917355371900825,1010.0,,3.0
25.0,25.0,100.0,0.0,,180.5,3.6,25.888429752066116,1010.0,,3.0
25.0,25.0,100.0,0.0,,360.0,3.6,25.859504132231404,1010.0,,3.0
25.0,25.0,100.0,0.0,,350.0,2.7,25.830578512396695,1010.0,,3.0
25.0,25.0,100.0,0.0,,340.0,1.8,25.801652892561982,1010.0,,3.0
25.0,25.0,100.0,0.0,,235.0,1.8,25.772727272727273,1010.5,,3.0
25.0,25.0,100.0,0.0,,130.0,1.8,25.74380165289256,1011.0,,3.0
25.5,25.0,97.0,0.0,,199.0,2.7,25.714876033057852,1011.0,,4.0
26.0,25.0,94.0,0.0,,268.0,3.6,25.68595041322314,1011.0,,5.0
26.5,25.0,91.5,0.0,,297.5,3.6,25.65702479338843,1011.5,,5.0
27.0,25.0,89.0,0.0,,327.0,3.6,25.628099173553718,1012.0,,5.0
28.0,25.0,84.0,0.0,,193.5,4.5,25.59917355371901,1012.0,,4.0
29.0,25.0,79.0,0.0,,60.0,5.4,25.570247933884296,1012.0,,3.0
29.5,25.05,77.0,0.1,,80.0,6.5,25.541322314049587,1012.0,,5.0
30.0,25.1,75.0,0.2,,100.0,7.6,25.512396694214875,1012.0,,7.0
30.5,24.5,70.5,0.2,,85.0,9.4,25.483471074380166,1011.5,,7.0
31.0,23.9,66.0,0.2,,70.0,11.2,25.454545454545453,1011.0,,7.0
31.5,24.0,64.5,0.2,,55.0,9.399999999999999,25.425619834710744,1010.5,,12.0
32.0,24.1,63.0,0.2,,40.0,7.6,25.396694214876035,1010.0,,17.0
32.5,24.0,61.0,0.2,,89.5,6.5,25.367768595041323,1009.5,,17.0
33.0,23.9,59.0,0.2,,139.0,5.4,25.33884297520661,1009.0,,17.0
32.5,24.5,63.0,0.35,,169.5,6.5,25.3099173553719,1008.5,,17.0
32.0,25.1,67.0,0.5,,200.0,7.6,25.280991735537192,1008.0,,17.0
31.5,25.55,71.0,0.25,,140.0,13.0,25.25206611570248,1008.0,,9.5
31.0,26.0,75.0,0.0,,80.0,18.4,25.223140495867767,1008.0,,2.0
31.0,25.45,72.5,0.0,,85.0,16.6,25.194214876033058,1008.0,,2.5
31.0,24.9,70.0,0.0,,90.0,14.8,25.16528925619835,1008.0,,3.0
30.5,24.4,70.0,0.25,,110.0,12.100000000000001,25.136363636363637,1008.0,,10.0
30.0,23.9,70.0,0.5,,130.0,9.4,25.107438016528924,1008.0,,17.0
29.5,23.9,72.0,0.75,,115.0,8.5,25.078512396694215,1008.0,,17.5
