time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,Region
2025-02-14 23:30:00,26.0,23.1,84.0,0.0,,40.0,14.8,,1011.0,,3.0,East
2025-02-15 00:00:00,26.0,23.1,84.0,0.0,,40.0,14.8,,1011.0,,3.0,East
2025-02-15 00:30:00,26.0,23.1,84.0,0.0,,30.0,13.9,,1011.0,,2.5,East
2025-02-15 01:00:00,26.0,23.1,84.0,0.0,,20.0,13.0,,1011.0,,2.0,East
2025-02-15 01:30:00,26.0,23.55,86.5,0.0,,25.0,12.1,,1011.0,,2.5,East
2025-02-15 02:00:00,26.0,24.0,89.0,0.0,,30.0,11.2,,1011.0,,3.0,East
2025-02-15 02:30:00,25.5,24.0,91.5,0.0,,35.0,10.3,,1010.5,,3.0,East
2025-02-15 03:00:00,25.0,24.0,94.0,0.0,,40.0,9.4,,1010.0,,3.0,East
2025-02-15 03:30:00,25.5,24.0,91.5,0.0,,35.0,9.4,,1009.5,,3.0,East
2025-02-15 04:00:00,26.0,24.0,89.0,0.0,,30.0,9.4,,1009.0,,3.0,East
2025-02-15 04:30:00,26.0,24.0,89.0,0.0,,167.0,6.5,,1009.0,,2.5,East
2025-02-15 05:00:00,26.0,24.0,89.0,0.0,,304.0,3.6,,1009.0,,2.0,East
2025-02-15 05:30:00,25.5,24.0,91.5,0.0,,167.0,5.6,,1009.0,,2.0,East
2025-02-15 06:00:00,25.0,24.0,94.0,0.0,,30.0,7.6,,1009.0,,2.0,East
2025-02-15 06:30:00,25.0,24.0,94.0,0.0,,35.0,7.6,,1009.5,,2.0,East
2025-02-15 07:00:00,25.0,24.0,94.0,0.0,,40.0,7.6,,1010.0,,2.0,East
2025-02-15 07:30:00,25.5,24.0,91.5,0.0,,35.0,9.4,,1010.5,,3.5,East
2025-02-15 08:00:00,26.0,24.0,89.0,0.0,,30.0,11.2,,1011.0,,5.0,East
2025-02-15 08:30:00,26.5,24.05,86.5,0.0,,25.0,12.1,,1011.0,,3.5,East
2025-02-15 09:00:00,27.0,24.1,84.0,0.0,,20.0,13.0,,1011.0,,2.0,East
2025-02-15 09:30:00,28.0,23.55,77.0,0.0,,20.0,13.0,,1011.0,,2.5,East
2025-02-15 10:00:00,29.0,23.0,70.0,0.0,,20.0,13.0,,1011.0,,3.0,East
2025-02-15 10:30:00,29.5,22.95,68.0,0.0,,25.0,13.9,,1011.0,,2.5,East
2025-02-15 11:00:00,30.0,22.9,66.0,0.0,,30.0,14.8,,1011.0,,2.0,East
2025-02-15 11:30:00,30.5,23.4,66.0,0.05,,25.0,14.8,,1011.0,,9.5,East
2025-02-15 12:00:00,31.0,23.9,66.0,0.1,,20.0,14.8,,1011.0,,17.0,East
2025-02-15 12:30:00,31.0,23.9,66.0,0.15000000000000002,,20.0,12.100000000000001,,1010.5,,17.0,East
2025-02-15 13:00:00,31.0,23.9,66.0,0.2,,20.0,9.4,,1010.0,,17.0,East
2025-02-15 13:30:00,30.0,24.45,72.5,0.55,,25.0,12.100000000000001,,1009.5,,12.5,East
2025-02-15 14:00:00,29.0,25.0,79.0,0.9,,30.0,14.8,,1009.0,,8.0,East
2025-02-15 14:30:00,30.0,24.45,72.5,4.05,,40.0,13.0,,1008.0,,8.5,East
2025-02-15 15:00:00,31.0,23.9,66.0,7.2,,50.0,11.2,,1007.0,,9.0,East
2025-02-15 15:30:00,28.5,24.45,80.0,4.2,,155.0,10.3,,1007.0,,9.0,East
2025-02-15 16:00:00,26.0,25.0,94.0,1.2,,260.0,9.4,,1007.0,,9.0,East
2025-02-15 16:30:00,25.5,24.5,94.0,2.0,,205.0,11.200000000000001,,1007.0,,9.0,East
2025-02-15 17:00:00,25.0,24.0,94.0,2.8,,150.0,13.0,,1007.0,,9.0,East
2025-02-15 17:30:00,25.5,24.5,94.0,1.5999999999999999,,135.0,9.2,,1007.0,,8.5,East
2025-02-15 18:00:00,26.0,25.0,94.0,0.4,,120.0,5.4,,1007.0,,8.0,East
2025-02-15 18:30:00,26.0,25.0,94.0,0.30000000000000004,,64.0,4.5,,1007.5,,12.5,East
2025-02-15 19:00:00,26.0,25.0,94.0,0.2,,8.0,3.6,,1008.0,,17.0,East
2025-02-15 19:30:00,26.5,25.0,91.5,1.05,,19.0,6.5,,1008.0,,17.5,East
2025-02-15 20:00:00,27.0,25.0,89.0,1.9,,30.0,9.4,,1008.0,,18.0,East
2025-02-15 20:30:00,26.5,24.5,89.0,1.5499999999999998,,35.0,10.3,,1008.5,,13.5,East
2025-02-15 21:00:00,26.0,24.0,89.0,1.2,,40.0,11.2,,1009.0,,9.0,East
2025-02-15 21:30:00,26.0,24.0,89.0,0.7,,35.0,9.399999999999999,,1009.5,,13.0,East
2025-02-15 22:00:00,26.0,24.0,89.0,0.2,,30.0,7.6,,1010.0,,17.0,East
2025-02-15 22:30:00,26.0,24.0,89.0,0.15000000000000002,,25.0,9.4,,1010.5,,17.0,East
2025-02-15 23:00:00,26.0,24.0,89.0,0.1,,20.0,11.2,,1011.0,,17.0,East
2025-02-15 23:30:00,26.0,24.0,89.0,0.05,,20.0,12.1,,1011.0,,9.0,East
2025-02-16 00:00:00,26.0,24.0,89.0,0.0,,20.0,13.0,,1011.0,,1.0,East
2025-02-16 00:30:00,26.0,24.0,89.0,0.0,,20.0,13.9,,1011.0,,2.0,East
2025-02-16 01:00:00,26.0,24.0,89.0,0.0,,20.0,14.8,,1011.0,,3.0,East
2025-02-16 01:30:00,26.0,24.0,89.0,0.0,,20.0,11.2,,1010.5,,3.0,East
2025-02-16 02:00:00,26.0,24.0,89.0,0.0,,20.0,7.6,,1010.0,,3.0,East
2025-02-16 02:30:00,25.5,24.0,91.5,0.0,,25.0,9.4,,1010.0,,3.0,East
2025-02-16 03:00:00,25.0,24.0,94.0,0.0,,30.0,11.2,,1010.0,,3.0,East
2025-02-16 03:30:00,25.0,24.0,94.0,0.0,,35.0,11.2,,1009.5,,4.0,East
2025-02-16 04:00:00,25.0,24.0,94.0,0.0,,40.0,11.2,,1009.0,,5.0,East
2025-02-16 04:30:00,25.0,24.0,94.0,0.0,,35.0,12.1,,1009.0,,4.0,East
2025-02-16 05:00:00,25.0,24.0,94.0,0.0,,30.0,13.0,,1009.0,,3.0,East
2025-02-16 05:30:00,25.0,23.55,91.5,0.0,,20.0,10.3,,1009.0,,3.0,East
2025-02-16 06:00:00,25.0,23.1,89.0,0.0,,10.0,7.6,,1009.0,,3.0,East
2025-02-16 06:30:00,25.0,23.55,91.5,0.0,,175.5,5.6,,1009.5,,4.0,East
2025-02-16 07:00:00,25.0,24.0,94.0,0.0,,341.0,3.6,,1010.0,,5.0,East
2025-02-16 07:30:00,25.0,24.0,94.0,0.0,,320.5,3.6,,1010.5,,5.0,East
2025-02-16 08:00:00,25.0,24.0,94.0,0.0,,300.0,3.6,,1011.0,,5.0,East
2025-02-16 08:30:00,26.0,23.5,86.5,0.0,,330.0,6.5,,1011.5,,5.0,East
2025-02-16 09:00:00,27.0,23.0,79.0,0.0,,360.0,9.4,,1012.0,,5.0,East
2025-02-16 09:30:00,27.5,22.95,76.5,0.0,,195.0,12.100000000000001,,1012.0,,4.0,East
2025-02-16 10:00:00,28.0,22.9,74.0,0.0,,30.0,14.8,,1012.0,,3.0,East
2025-02-16 10:30:00,28.5,22.95,72.0,0.0,,30.0,13.0,,1012.5,,3.0,East
2025-02-16 11:00:00,29.0,23.0,70.0,0.0,,30.0,11.2,,1013.0,,3.0,East
2025-02-16 11:30:00,29.5,22.95,68.0,0.0,,175.0,9.399999999999999,,1012.5,,3.0,East
2025-02-16 12:00:00,30.0,22.9,66.0,0.0,,320.0,7.6,,1012.0,,3.0,East
2025-02-16 12:30:00,30.5,22.85,64.0,0.0,,340.0,9.4,,1011.5,,3.0,East
2025-02-16 13:00:00,31.0,22.8,62.0,0.0,,360.0,11.2,,1011.0,,3.0,East
2025-02-16 13:30:00,31.5,22.9,60.5,0.0,,192.0,11.2,,1010.0,,3.0,East
2025-02-16 14:00:00,32.0,23.0,59.0,0.0,,24.0,11.2,,1009.0,,3.0,East
2025-02-16 14:30:00,32.0,22.55,57.5,0.1,,27.0,11.2,,1009.0,,5.0,East
2025-02-16 15:00:00,32.0,22.1,56.0,0.2,,30.0,11.2,,1009.0,,7.0,East
2025-02-16 15:30:00,32.5,22.55,56.0,0.2,,50.0,11.2,,1008.5,,7.0,East
2025-02-16 16:00:00,33.0,23.0,56.0,0.2,,70.0,11.2,,1008.0,,7.0,East
2025-02-16 16:30:00,32.0,22.9,59.0,0.1,,50.0,14.799999999999999,,1008.0,,5.0,East
2025-02-16 17:00:00,31.0,22.8,62.0,0.0,,30.0,18.4,,1008.0,,3.0,East
2025-02-16 17:30:00,30.0,22.4,64.0,0.05,,45.0,19.45,,1008.0,,5.0,East
2025-02-16 18:00:00,29.0,22.0,66.0,0.1,,60.0,20.5,,1008.0,,7.0,East
2025-02-16 18:30:00,28.5,22.45,70.0,0.05,,55.0,18.55,,1008.5,,5.0,East
2025-02-16 19:00:00,28.0,22.9,74.0,0.0,,50.0,16.6,,1009.0,,3.0,East
2025-02-16 19:30:00,27.5,22.95,76.5,0.0,,45.0,13.9,,1009.5,,3.0,East
2025-02-16 20:00:00,27.0,23.0,79.0,0.0,,40.0,11.2,,1010.0,,3.0,East
2025-02-16 20:30:00,27.0,23.0,79.0,0.0,,50.0,10.3,,1010.5,,3.0,East
2025-02-16 21:00:00,27.0,23.0,79.0,0.0,,60.0,9.4,,1011.0,,3.0,East
2025-02-16 21:30:00,27.0,23.0,79.0,0.0,,40.0,7.4,,1011.0,,3.0,East
2025-02-16 22:00:00,27.0,23.0,79.0,0.0,,20.0,5.4,,1011.0,,3.0,East
2025-02-16 22:30:00,26.5,23.05,81.5,0.0,,30.0,6.5,,1011.5,,3.0,East
2025-02-16 23:00:00,26.0,23.1,84.0,0.0,,40.0,7.6,,1012.0,,3.0,East
2025-02-16 23:30:00,26.0,23.55,86.5,0.0,,40.0,7.6,,1012.0,,3.0,East
2025-02-17 00:00:00,26.0,24.0,89.0,0.0,,40.0,7.6,,1012.0,,3.0,East
2025-02-17 00:30:00,26.0,23.55,86.5,0.0,,195.0,5.6,,1011.5,,3.0,East
2025-02-17 01:00:00,26.0,23.1,84.0,0.0,,350.0,3.6,,1011.0,,3.0,East
2025-02-17 01:30:00,26.0,23.1,84.0,0.0,,349.0,2.7,,1011.0,,3.0,East
2025-02-17 02:00:00,26.0,23.1,84.0,0.0,,348.0,1.8,,1011.0,,3.0,East
2025-02-17 02:30:00,26.0,23.55,86.5,0.0,,179.0,3.6000000000000005,,1011.0,,3.0,East
2025-02-17 03:00:00,26.0,24.0,89.0,0.0,,10.0,5.4,,1011.0,,3.0,East
2025-02-17 03:30:00,26.0,23.55,86.5,0.0,,15.0,7.4,,1010.5,,3.0,East
2025-02-17 04:00:00,26.0,23.1,84.0,0.0,,20.0,9.4,,1010.0,,3.0,East
2025-02-17 04:30:00,26.0,23.1,84.0,0.0,,170.0,6.5,,1010.0,,3.0,East
2025-02-17 05:00:00,26.0,23.1,84.0,0.0,,320.0,3.6,,1010.0,,3.0,East
2025-02-17 05:30:00,26.0,23.1,84.0,0.0,,317.0,3.6,,1010.0,,3.0,East
2025-02-17 06:00:00,26.0,23.1,84.0,0.0,,314.0,3.6,,1010.0,,3.0,East
2025-02-17 06:30:00,26.0,23.1,84.0,0.0,,162.0,4.5,,1010.5,,3.0,East
2025-02-17 07:00:00,26.0,23.1,84.0,0.0,,10.0,5.4,,1011.0,,3.0,East
2025-02-17 07:30:00,26.5,23.05,81.5,0.0,,170.0,5.4,,1011.0,,3.0,East
2025-02-17 08:00:00,27.0,23.0,79.0,0.0,,330.0,5.4,,1011.0,,3.0,East
2025-02-17 08:30:00,27.5,23.5,79.0,0.0,,335.0,7.4,,1011.0,,4.0,East
2025-02-17 09:00:00,28.0,24.0,79.0,0.0,,340.0,9.4,,1011.0,,5.0,East
2025-02-17 09:30:00,28.5,23.5,74.5,0.05,,335.0,10.3,,1011.5,,11.0,East
2025-02-17 10:00:00,29.0,23.0,70.0,0.1,,330.0,11.2,,1012.0,,17.0,East
2025-02-17 10:30:00,29.5,22.95,68.0,0.05,,320.0,11.2,,1012.0,,10.0,East
2025-02-17 11:00:00,30.0,22.9,66.0,0.0,,310.0,11.2,,1012.0,,3.0,East
2025-02-17 11:30:00,30.5,22.85,64.0,0.1,,325.0,10.3,,1012.0,,5.0,East
2025-02-17 12:00:00,31.0,22.8,62.0,0.2,,340.0,9.4,,1012.0,,7.0,East
2025-02-17 12:30:00,31.0,22.8,62.0,0.1,,346.0,7.4,,1011.5,,5.0,East
2025-02-17 13:00:00,31.0,22.8,62.0,0.0,,352.0,5.4,,1011.0,,3.0,East
2025-02-17 13:30:00,32.0,23.35,60.5,0.0,,187.5,6.5,,1010.5,,3.0,East
2025-02-17 14:00:00,33.0,23.9,59.0,0.0,,23.0,7.6,,1010.0,,3.0,East
2025-02-17 14:30:00,32.0,23.9,62.5,1.0,,22.5,7.6,,1009.5,,6.0,East
2025-02-17 15:00:00,31.0,23.9,66.0,2.0,,22.0,7.6,,1009.0,,9.0,East
2025-02-17 15:30:00,28.5,24.45,80.0,1.1,,101.0,12.100000000000001,,1009.0,,13.0,East
2025-02-17 16:00:00,26.0,25.0,94.0,0.2,,180.0,16.6,,1009.0,,17.0,East
2025-02-17 16:30:00,26.0,25.0,94.0,0.44999999999999996,,175.0,13.0,,1009.0,,17.0,East
2025-02-17 17:00:00,26.0,25.0,94.0,0.7,,170.0,9.4,,1009.0,,17.0,East
2025-02-17 17:30:00,26.0,25.5,97.0,0.35,,205.0,8.5,,1008.5,,10.0,East
2025-02-17 18:00:00,26.0,26.0,100.0,0.0,,240.0,7.6,,1008.0,,3.0,East
2025-02-17 18:30:00,26.0,26.0,100.0,0.05,,294.0,4.699999999999999,,1008.5,,10.0,East
2025-02-17 19:00:00,26.0,26.0,100.0,0.1,,348.0,1.8,,1009.0,,17.0,East
2025-02-17 19:30:00,25.0,24.5,97.0,0.1,,343.0,3.6000000000000005,,1009.5,,17.0,East
2025-02-17 20:00:00,24.0,23.0,94.0,0.1,,338.0,5.4,,1010.0,,17.0,East
2025-02-17 20:30:00,24.5,23.5,94.0,0.05,,334.5,4.5,,1010.5,,10.0,East
2025-02-17 21:00:00,25.0,24.0,94.0,0.0,,331.0,3.6,,1011.0,,3.0,East
2025-02-17 21:30:00,25.0,24.0,94.0,0.0,,333.5,3.6,,1011.5,,3.0,East
2025-02-17 22:00:00,25.0,24.0,94.0,0.0,,336.0,3.6,,1012.0,,3.0,East
2025-02-17 22:30:00,25.5,24.5,94.0,0.0,,335.0,3.6,,1012.5,,3.0,East
2025-02-17 23:00:00,26.0,25.0,94.0,0.0,,334.0,3.6,,1013.0,,3.0,East
2025-02-17 23:30:00,26.0,24.5,91.5,0.0,,172.0,4.5,,1012.5,,3.0,East
2025-02-18 00:00:00,26.0,24.0,89.0,0.0,,10.0,5.4,,1012.0,,3.0,East
2025-02-18 00:30:00,26.0,24.0,89.0,0.0,,185.0,5.4,,1012.0,,3.0,East
2025-02-18 01:00:00,26.0,24.0,89.0,0.0,,360.0,5.4,,1012.0,,3.0,East
2025-02-18 01:30:00,26.0,24.0,89.0,0.0,,355.0,6.5,,1011.5,,3.0,East
2025-02-18 02:00:00,26.0,24.0,89.0,0.0,,350.0,7.6,,1011.0,,3.0,East
2025-02-18 02:30:00,26.0,24.0,89.0,0.0,,343.0,5.6,,1011.0,,3.0,East
2025-02-18 03:00:00,26.0,24.0,89.0,0.0,,336.0,3.6,,1011.0,,3.0,East
2025-02-18 03:30:00,26.0,24.0,89.0,0.0,,173.0,7.4,,1010.5,,3.0,East
2025-02-18 04:00:00,26.0,24.0,89.0,0.0,,10.0,11.2,,1010.0,,3.0,East
2025-02-18 04:30:00,26.0,24.0,89.0,0.0,,15.0,9.399999999999999,,1010.5,,3.0,East
2025-02-18 05:00:00,26.0,24.0,89.0,0.0,,20.0,7.6,,1011.0,,3.0,East
2025-02-18 05:30:00,26.0,24.0,89.0,0.0,,190.0,9.4,,1011.0,,3.0,East
2025-02-18 06:00:00,26.0,24.0,89.0,0.0,,360.0,11.2,,1011.0,,3.0,East
2025-02-18 06:30:00,25.5,23.55,89.0,0.0,,190.0,13.0,,1011.0,,3.0,East
2025-02-18 07:00:00,25.0,23.1,89.0,0.0,,20.0,14.8,,1011.0,,3.0,East
2025-02-18 07:30:00,25.0,23.55,91.5,0.0,,25.0,13.0,,1011.5,,3.0,East
2025-02-18 08:00:00,25.0,24.0,94.0,0.0,,30.0,11.2,,1012.0,,3.0,East
2025-02-18 08:30:00,25.5,24.0,91.5,0.3,,190.0,9.399999999999999,,1012.5,,5.5,East
2025-02-18 09:00:00,26.0,24.0,89.0,0.6,,350.0,7.6,,1013.0,,8.0,East
2025-02-18 09:30:00,26.5,24.05,86.5,0.55,,180.0,9.4,,1013.0,,8.0,East
2025-02-18 10:00:00,27.0,24.1,84.0,0.5,,10.0,11.2,,1013.0,,8.0,East
2025-02-18 10:30:00,27.0,24.1,84.0,0.3,,15.0,13.0,,1013.0,,7.5,East
2025-02-18 11:00:00,27.0,24.1,84.0,0.1,,20.0,14.8,,1013.0,,7.0,East
2025-02-18 11:30:00,27.5,24.05,81.5,0.15000000000000002,,20.0,15.700000000000001,,1012.5,,7.0,East
2025-02-18 12:00:00,28.0,24.0,79.0,0.2,,20.0,16.6,,1012.0,,7.0,East
2025-02-18 12:30:00,28.0,24.0,79.0,0.44999999999999996,,25.0,20.35,,1011.5,,7.5,East
2025-02-18 13:00:00,28.0,24.0,79.0,0.7,,30.0,24.1,,1011.0,,8.0,East
2025-02-18 13:30:00,28.5,23.95,76.5,0.35,,25.0,23.200000000000003,,1010.5,,5.5,East
2025-02-18 14:00:00,29.0,23.9,74.0,0.0,,20.0,22.3,,1010.0,,3.0,East
2025-02-18 14:30:00,29.0,23.9,74.0,0.1,,25.0,21.4,,1009.5,,5.0,East
2025-02-18 15:00:00,29.0,23.9,74.0,0.2,,30.0,20.5,,1009.0,,7.0,East
2025-02-18 15:30:00,28.5,23.95,76.5,0.15000000000000002,,25.0,20.5,,1009.0,,7.0,East
2025-02-18 16:00:00,28.0,24.0,79.0,0.1,,20.0,20.5,,1009.0,,7.0,East
2025-02-18 16:30:00,28.0,23.45,76.5,0.05,,20.0,18.55,,1009.0,,5.0,East
2025-02-18 17:00:00,28.0,22.9,74.0,0.0,,20.0,16.6,,1009.0,,3.0,East
2025-02-18 17:30:00,28.0,23.45,76.5,0.15,,15.0,14.8,,1009.0,,5.5,East
2025-02-18 18:00:00,28.0,24.0,79.0,0.3,,10.0,13.0,,1009.0,,8.0,East
2025-02-18 18:30:00,27.5,23.5,79.0,0.15,,15.0,13.9,,1009.5,,5.5,East
2025-02-18 19:00:00,27.0,23.0,79.0,0.0,,20.0,14.8,,1010.0,,3.0,East
2025-02-18 19:30:00,26.5,23.05,81.5,0.0,,25.0,16.6,,1010.0,,3.0,East
2025-02-18 20:00:00,26.0,23.1,84.0,0.0,,30.0,18.4,,1010.0,,3.0,East
2025-02-18 20:30:00,26.0,23.1,84.0,0.0,,30.0,17.5,,1010.5,,3.0,East
2025-02-18 21:00:00,26.0,23.1,84.0,0.0,,30.0,16.6,,1011.0,,3.0,East
2025-02-18 21:30:00,26.0,23.55,86.5,0.0,,30.0,14.8,,1011.5,,3.0,East
2025-02-18 22:00:00,26.0,24.0,89.0,0.0,,30.0,13.0,,1012.0,,3.0,East
2025-02-18 22:30:00,26.0,24.0,89.0,0.0,,30.0,12.1,,1012.0,,3.0,East
2025-02-18 23:00:00,26.0,24.0,89.0,0.0,,30.0,11.2,,1012.0,,3.0,East
2025-02-18 23:30:00,26.0,24.0,89.0,0.25,,30.0,11.2,,1012.0,,5.5,East
2025-02-19 00:00:00,26.0,24.0,89.0,0.5,,30.0,11.2,,1012.0,,8.0,East
2025-02-19 00:30:00,26.0,24.0,89.0,0.8,,30.0,11.2,,1012.0,,8.5,East
2025-02-19 01:00:00,26.0,24.0,89.0,1.1,,30.0,11.2,,1012.0,,9.0,East
2025-02-19 01:30:00,26.0,24.0,89.0,1.25,,30.0,13.0,,1011.5,,9.0,East
2025-02-19 02:00:00,26.0,24.0,89.0,1.4,,30.0,14.8,,1011.0,,9.0,East
2025-02-19 02:30:00,26.0,24.0,89.0,1.2,,25.0,13.9,,1010.5,,9.0,East
2025-02-19 03:00:00,26.0,24.0,89.0,1.0,,20.0,13.0,,1010.0,,9.0,East
2025-02-19 03:30:00,26.0,24.0,89.0,1.5,,20.0,13.9,,1010.0,,9.0,East
2025-02-19 04:00:00,26.0,24.0,89.0,2.0,,20.0,14.8,,1010.0,,9.0,East
2025-02-19 04:30:00,25.5,24.0,91.5,2.15,,15.0,13.0,,1010.5,,9.0,East
2025-02-19 05:00:00,25.0,24.0,94.0,2.3,,10.0,11.2,,1011.0,,9.0,East
2025-02-19 05:30:00,25.5,24.0,91.5,1.75,,15.0,10.3,,1011.0,,9.0,East
2025-02-19 06:00:00,26.0,24.0,89.0,1.2,,20.0,9.4,,1011.0,,9.0,East
2025-02-19 06:30:00,25.5,24.0,91.5,0.85,,25.0,8.5,,1011.0,,8.5,East
2025-02-19 07:00:00,25.0,24.0,94.0,0.5,,30.0,7.6,,1011.0,,8.0,East
2025-02-19 07:30:00,25.0,24.0,94.0,0.35,,35.0,7.6,,1011.5,,7.5,East
2025-02-19 08:00:00,25.0,24.0,94.0,0.2,,40.0,7.6,,1012.0,,7.0,East
2025-02-19 08:30:00,25.5,24.0,91.5,0.1,,30.0,7.6,,1012.5,,5.0,East
2025-02-19 09:00:00,26.0,24.0,89.0,0.0,,20.0,7.6,,1013.0,,3.0,East
2025-02-19 09:30:00,26.5,24.05,86.5,0.0,,20.0,12.100000000000001,,1013.0,,3.0,East
2025-02-19 10:00:00,27.0,24.1,84.0,0.0,,20.0,16.6,,1013.0,,3.0,East
2025-02-19 10:30:00,28.0,23.55,77.0,0.0,,25.0,18.55,,1012.5,,3.0,East
2025-02-19 11:00:00,29.0,23.0,70.0,0.0,,30.0,20.5,,1012.0,,3.0,East
2025-02-19 11:30:00,29.0,23.0,70.0,0.05,,30.0,20.5,,1012.0,,5.0,East
2025-02-19 12:00:00,29.0,23.0,70.0,0.1,,30.0,20.5,,1012.0,,7.0,East
2025-02-19 12:30:00,29.5,22.45,66.0,0.15000000000000002,,35.0,21.4,,1011.5,,7.0,East
2025-02-19 13:00:00,30.0,21.9,62.0,0.2,,40.0,22.3,,1011.0,,7.0,East
2025-02-19 13:30:00,30.0,21.9,62.0,0.1,,35.0,21.4,,1011.0,,5.0,East
2025-02-19 14:00:00,30.0,21.9,62.0,0.0,,30.0,20.5,,1011.0,,3.0,East
2025-02-19 14:30:00,30.0,21.9,62.0,0.0,,35.0,20.5,,1010.5,,3.0,East
2025-02-19 15:00:00,30.0,21.9,62.0,0.0,,40.0,20.5,,1010.0,,3.0,East
2025-02-19 15:30:00,30.0,21.9,62.0,0.0,,45.0,21.4,,1009.5,,3.0,East
2025-02-19 16:00:00,30.0,21.9,62.0,0.0,,50.0,22.3,,1009.0,,3.0,East
2025-02-19 16:30:00,29.5,21.95,64.0,0.0,,50.0,21.4,,1008.5,,3.0,East
2025-02-19 17:00:00,29.0,22.0,66.0,0.0,,50.0,20.5,,1008.0,,3.0,East
2025-02-19 17:30:00,29.0,22.5,68.0,0.0,,40.0,19.45,,1008.0,,3.0,East
2025-02-19 18:00:00,29.0,23.0,70.0,0.0,,30.0,18.4,,1008.0,,3.0,East
2025-02-19 18:30:00,28.5,22.95,72.0,0.0,,30.0,17.5,,1008.5,,3.0,East
2025-02-19 19:00:00,28.0,22.9,74.0,0.0,,30.0,16.6,,1009.0,,3.0,East
2025-02-19 19:30:00,27.5,22.95,76.5,0.0,,30.0,17.5,,1009.5,,3.0,East
2025-02-19 20:00:00,27.0,23.0,79.0,0.0,,30.0,18.4,,1010.0,,3.0,East
2025-02-19 20:30:00,27.0,23.0,79.0,0.0,,30.0,16.6,,1010.5,,3.0,East
2025-02-19 21:00:00,27.0,23.0,79.0,0.0,,30.0,14.8,,1011.0,,3.0,East
2025-02-19 21:30:00,26.5,23.5,84.0,0.0,,30.0,13.0,,1011.0,,3.0,East
2025-02-19 22:00:00,26.0,24.0,89.0,0.0,,30.0,11.2,,1011.0,,3.0,East
2025-02-19 22:30:00,26.0,24.0,89.0,0.0,,30.0,13.0,,1011.0,,3.0,East
2025-02-19 23:00:00,26.0,24.0,89.0,0.0,,30.0,14.8,,1011.0,,3.0,East
2025-02-19 23:30:00,26.0,24.0,89.0,0.0,,35.0,15.700000000000001,,1011.0,,3.0,East
2025-02-20 00:00:00,26.0,24.0,89.0,0.0,,40.0,16.6,,1011.0,,3.0,East
2025-02-20 00:30:00,26.0,24.0,89.0,0.0,,25.0,13.0,,1011.0,,3.0,East
2025-02-20 01:00:00,26.0,24.0,89.0,0.0,,10.0,9.4,,1011.0,,3.0,East
2025-02-20 01:30:00,26.0,24.0,89.0,0.0,,10.0,10.3,,1011.0,,3.0,East
2025-02-20 02:00:00,26.0,24.0,89.0,0.0,,10.0,11.2,,1011.0,,3.0,East
2025-02-20 02:30:00,26.0,24.0,89.0,0.0,,10.0,10.3,,1010.5,,3.0,East
2025-02-20 03:00:00,26.0,24.0,89.0,0.0,,10.0,9.4,,1010.0,,3.0,East
2025-02-20 03:30:00,26.0,24.0,89.0,0.0,,10.0,8.5,,1010.0,,3.0,East
2025-02-20 04:00:00,26.0,24.0,89.0,0.0,,10.0,7.6,,1010.0,,3.0,East
2025-02-20 04:30:00,26.0,24.0,89.0,0.0,,20.0,9.4,,1010.0,,3.0,East
2025-02-20 05:00:00,26.0,24.0,89.0,0.0,,30.0,11.2,,1010.0,,3.0,East
2025-02-20 05:30:00,25.5,24.0,91.5,0.0,,35.0,10.3,,1010.0,,3.0,East
2025-02-20 06:00:00,25.0,24.0,94.0,0.0,,40.0,9.4,,1010.0,,3.0,East
2025-02-20 06:30:00,25.5,24.0,91.5,0.0,,185.0,7.4,,1010.5,,3.0,East
2025-02-20 07:00:00,26.0,24.0,89.0,0.0,,330.0,5.4,,1011.0,,3.0,East
2025-02-20 07:30:00,26.0,24.0,89.0,0.0,,340.0,5.4,,1011.0,,3.0,East
2025-02-20 08:00:00,26.0,24.0,89.0,0.0,,350.0,5.4,,1011.0,,3.0,East
2025-02-20 08:30:00,26.5,24.05,86.5,0.0,,185.0,9.2,,1011.5,,3.0,East
2025-02-20 09:00:00,27.0,24.1,84.0,0.0,,20.0,13.0,,1012.0,,3.0,East
2025-02-20 09:30:00,27.5,24.05,81.5,0.0,,30.0,16.75,,1012.0,,3.0,East
2025-02-20 10:00:00,28.0,24.0,79.0,0.0,,40.0,20.5,,1012.0,,3.0,East
2025-02-20 10:30:00,28.5,23.5,74.5,0.0,,30.0,20.5,,1012.0,,3.0,East
2025-02-20 11:00:00,29.0,23.0,70.0,0.0,,20.0,20.5,,1012.0,,3.0,East
2025-02-20 11:30:00,30.0,23.45,68.0,0.1,,25.0,17.65,,1012.0,,5.0,East
2025-02-20 12:00:00,31.0,23.9,66.0,0.2,,30.0,14.8,,1012.0,,7.0,East
2025-02-20 12:30:00,31.0,23.35,64.0,0.5,,35.0,17.65,,1011.5,,12.0,East
2025-02-20 13:00:00,31.0,22.8,62.0,0.8,,40.0,20.5,,1011.0,,17.0,East
2025-02-20 13:30:00,31.0,22.4,60.5,0.55,,40.0,21.4,,1010.5,,17.0,East
2025-02-20 14:00:00,31.0,22.0,59.0,0.3,,40.0,22.3,,1010.0,,17.0,East
2025-02-20 14:30:00,31.0,22.0,59.0,0.25,,40.0,22.3,,1009.5,,17.0,East
